city_code,city_name_ko,district_code,district_name_ko,dong_code,dong_name_ko
1100000000,서울특별시,1162000000,관악구,1162069500,신림동
1100000000,서울특별시,1162000000,관악구,1162071500,난향동
1100000000,서울특별시,1162000000,관악구,1162072500,조원동
1100000000,서울특별시,1162000000,관악구,1162073500,대학동
1100000000,서울특별시,1162000000,관악구,1162074500,삼성동
1100000000,서울특별시,1162000000,관악구,1162076500,미성동
1100000000,서울특별시,1162000000,관악구,1162077500,난곡동
1100000000,서울특별시,1165000000,서초구,1165051000,서초1동
1100000000,서울특별시,1165000000,서초구,1165052000,서초2동
1100000000,서울특별시,1165000000,서초구,1165053000,서초3동
1100000000,서울특별시,1165000000,서초구,1165053100,서초4동
1100000000,서울특별시,1165000000,서초구,1165054000,잠원동
1100000000,서울특별시,1165000000,서초구,1165055000,반포본동
1100000000,서울특별시,1165000000,서초구,1165056000,반포1동
1100000000,서울특별시,1165000000,서초구,1165057000,반포2동
1100000000,서울특별시,1165000000,서초구,1165058000,반포3동
1100000000,서울특별시,1165000000,서초구,1165058100,반포4동
1100000000,서울특별시,1165000000,서초구,1165059000,방배본동
1100000000,서울특별시,1165000000,서초구,1165060000,방배1동
1100000000,서울특별시,1165000000,서초구,1165061000,방배2동
1100000000,서울특별시,1165000000,서초구,1165062000,방배3동
1100000000,서울특별시,1165000000,서초구,1165062100,방배4동
1100000000,서울특별시,1165000000,서초구,1165065100,양재1동
1100000000,서울특별시,1165000000,서초구,1165065200,양재2동
1100000000,서울특별시,1165000000,서초구,1165066000,내곡동
1100000000,서울특별시,1168000000,강남구,1168051000,신사동
1100000000,서울특별시,1168000000,강남구,1168052100,논현1동
1100000000,서울특별시,1168000000,강남구,1168053100,논현2동
1100000000,서울특별시,1168000000,강남구,1168054500,압구정동
1100000000,서울특별시,1168000000,강남구,1168056500,청담동
1100000000,서울특별시,1168000000,강남구,1168058000,삼성1동
1100000000,서울특별시,1168000000,강남구,1168059000,삼성2동
1100000000,서울특별시,1168000000,강남구,1168060000,대치1동
1100000000,서울특별시,1168000000,강남구,1168061000,대치2동
1100000000,서울특별시,1168000000,강남구,1168063000,대치4동
1100000000,서울특별시,1168000000,강남구,1168064000,역삼1동
1100000000,서울특별시,1168000000,강남구,1168065000,역삼2동
1100000000,서울특별시,1168000000,강남구,1168065500,도곡1동
1100000000,서울특별시,1168000000,강남구,1168065600,도곡2동
1100000000,서울특별시,1168000000,강남구,1168066000,개포1동
1100000000,서울특별시,1168000000,강남구,1168067000,개포2동
1100000000,서울특별시,1168000000,강남구,1168067500,개포3동
1100000000,서울특별시,1168000000,강남구,1168069000,개포4동
1100000000,서울특별시,1168000000,강남구,1168070000,세곡동
1100000000,서울특별시,1168000000,강남구,1168072000,일원본동
1100000000,서울특별시,1168000000,강남구,1168073000,일원1동
1100000000,서울특별시,1168000000,강남구,1168075000,수서동
1100000000,서울특별시,1171000000,송파구,1171051000,풍납1동
1100000000,서울특별시,1171000000,송파구,1171052000,풍납2동
1100000000,서울특별시,1171000000,송파구,1171053100,거여1동
1100000000,서울특별시,1171000000,송파구,1171053200,거여2동
1100000000,서울특별시,1171000000,송파구,1171054000,마천1동
1100000000,서울특별시,1171000000,송파구,1171055000,마천2동
1100000000,서울특별시,1171000000,송파구,1171056100,방이1동
1100000000,서울특별시,1171000000,송파구,1171056200,방이2동
1100000000,서울특별시,1171000000,송파구,1171056600,오륜동
1100000000,서울특별시,1171000000,송파구,1171057000,오금동
1100000000,서울특별시,1171000000,송파구,1171058000,송파1동
1100000000,서울특별시,1171000000,송파구,1171059000,송파2동
1100000000,서울특별시,1171000000,송파구,1171060000,석촌동
1100000000,서울특별시,1171000000,송파구,1171061000,삼전동
1100000000,서울특별시,1171000000,송파구,1171062000,가락본동
1100000000,서울특별시,1171000000,송파구,1171063100,가락1동
1100000000,서울특별시,1171000000,송파구,1171063200,가락2동
1100000000,서울특별시,1171000000,송파구,1171064100,문정1동
1100000000,서울특별시,1171000000,송파구,1171064200,문정2동
1100000000,서울특별시,1171000000,송파구,1171064600,장지동
1100000000,서울특별시,1171000000,송파구,1171064700,위례동
1100000000,서울특별시,1171000000,송파구,1171065000,잠실본동
1100000000,서울특별시,1171000000,송파구,1171067000,잠실2동
1100000000,서울특별시,1171000000,송파구,1171068000,잠실3동
1100000000,서울특별시,1171000000,송파구,1171069000,잠실4동
1100000000,서울특별시,1171000000,송파구,1171071000,잠실6동
1100000000,서울특별시,1171000000,송파구,1171072000,잠실7동
1100000000,서울특별시,1174000000,강동구,1174051500,강일동
1100000000,서울특별시,1174000000,강동구,1174052500,상일제1동
1100000000,서울특별시,1174000000,강동구,1174052600,상일제2동
1100000000,서울특별시,1174000000,강동구,1174053000,명일제1동
1100000000,서울특별시,1174000000,강동구,1174054000,명일제2동
1100000000,서울특별시,1174000000,강동구,1174055000,고덕제1동
1100000000,서울특별시,1174000000,강동구,1174056000,고덕제2동
1100000000,서울특별시,1174000000,강동구,1174057000,암사제1동
1100000000,서울특별시,1174000000,강동구,1174058000,암사제2동
1100000000,서울특별시,1174000000,강동구,1174059000,암사제3동
1100000000,서울특별시,1174000000,강동구,1174060000,천호제1동
1100000000,서울특별시,1174000000,강동구,1174061000,천호제2동
1100000000,서울특별시,1174000000,강동구,1174062000,천호제3동
1100000000,서울특별시,1174000000,강동구,1174064000,성내제1동
1100000000,서울특별시,1174000000,강동구,1174065000,성내제2동
1100000000,서울특별시,1174000000,강동구,1174066000,성내제3동
1100000000,서울특별시,1174000000,강동구,1174068500,길동
1100000000,서울특별시,1174000000,강동구,1174069000,둔촌제1동
1100000000,서울특별시,1174000000,강동구,1174070000,둔촌제2동
2600000000,부산광역시,2611000000,중구,2611051000,중앙동
2600000000,부산광역시,2611000000,중구,2611052000,동광동
2600000000,부산광역시,2611000000,중구,2611053000,대청동
2600000000,부산광역시,2611000000,중구,2611054500,보수동
2600000000,부산광역시,2611000000,중구,2611056000,부평동
2600000000,부산광역시,2611000000,중구,2611057000,광복동
2600000000,부산광역시,2611000000,중구,2611058000,남포동
2600000000,부산광역시,2611000000,중구,2611059000,영주제1동
2600000000,부산광역시,2611000000,중구,2611060000,영주제2동
2600000000,부산광역시,2614000000,서구,2614051000,동대신제1동
2600000000,부산광역시,2614000000,서구,2614052000,동대신제2동
2600000000,부산광역시,2614000000,서구,2614053000,동대신제3동
2600000000,부산광역시,2614000000,서구,2614054000,서대신제1동
2600000000,부산광역시,2614000000,서구,2614056000,서대신제3동
2600000000,부산광역시,2614000000,서구,2614057000,서대신제4동
2600000000,부산광역시,2614000000,서구,2614059000,부민동
2600000000,부산광역시,2614000000,서구,2614061500,아미동
2600000000,부산광역시,2614000000,서구,2614063000,초장동
2600000000,부산광역시,2614000000,서구,2614064000,충무동
2600000000,부산광역시,2614000000,서구,2614065000,남부민제1동
2600000000,부산광역시,2614000000,서구,2614066000,남부민제2동
2600000000,부산광역시,2614000000,서구,2614068000,암남동
2600000000,부산광역시,2617000000,동구,2617051000,초량제1동
2600000000,부산광역시,2617000000,동구,2617052000,초량제2동
2600000000,부산광역시,2617000000,동구,2617053000,초량제3동
